1023
0.04286
225
428,8
412,36
400,108
386,247
384,4968
383,4
382,4
381,4
380,181
379,3
378,3
377,3
376,4
375,3
374,3
373,9
372,3
371,3
370,10
369,3
367,3
366,3
365,3
364,4
363,4
368,1289
362,5
260,5
259,5
256,859
258,128
255,4
254,4
253,4
252,67
251,3
250,3
249,3
248,3
247,3
246,3
245,7
244,3
243,3
242,6
241,3
239,4
238,4
237,4
236,5
235,5
240,537
234,5
233,5
232,5
231,5
230,5
225,5
229,125
228,5
227,5
224,413
226,67
223,4
222,4
221,4
220,3
219,3
218,3
217,3
216,3
215,3
214,3
213,5
212,3
211,3
210,15
173,4
172,4
171,4
186,13
170,4
185,12
169,4
184,12
168,4
183,12
177,12
166,4
178,12
167,4
179,12
187,18
164,3
180,12
188,12
165,4
181,24
182,24
189,16
174,3
190,16
175,3
191,16
176,6
194,1434
192,18495
195,5
196,5
197,76
193,5
198,5
199,5
200,5
201,5
202,5
208,153
203,5
204,17
205,16
206,4
207,4
209,3
261,187
257,5
262,5
263,5
264,5
265,5
266,5
272,917
267,5
268,5
269,4
270,4
271,4
273,3
274,8
275,3
276,3
277,9
278,3
279,3
280,3
281,3
282,3
283,3
284,129
285,4
286,4
287,4
290,190
288,1293
291,5
292,5
293,249
289,5
294,5
295,5
296,5
297,5
298,5
304,1289
299,5
300,5
301,4
302,4
303,4
305,3
306,10
307,3
308,3
309,9
310,3
311,3
312,3
313,3
314,3
315,3
316,181
317,4
318,4
319,4
322,252
320,1717
323,5
324,5
325,249
321,5
326,5
327,5
328,5
329,5
330,5
336,1289
331,5
332,5
333,4
334,4
335,4
337,3
338,10
339,3
340,3
341,9
342,3
343,3
344,3
345,3
346,3
347,3
348,181
349,4
350,4
351,4
354,253
352,1717
355,6
356,6
357,250
353,6
358,5
359,5
360,5
361,5
1024
0.5117
103
55,4
70,4
85,4
100,4
115,4
130,4
145,4
132,1792
35,252
50,256
147,1792
65,256
162,1792
117,1792
34,252
49,256
64,256
102,1792
80,256
177,1792
33,252
95,256
192,4753
48,256
110,256
63,256
160,4
42,1792
76,256
173,256
29,252
126,256
44,256
141,256
60,256
157,256
27,1792
124,256
28,11632
125,256
12,968187
109,256
24,1
94,256
47,256
144,256
57,1792
108,256
205,4
61,256
158,256
140,256
93,256
190,4
46,256
143,256
45,256
142,256
92,256
189,256
78,256
175,4
31,252
128,256
30,252
127,256
77,256
174,256
72,1792
62,256
159,256
79,256
32,252
129,256
87,1792
156,256
111,256
96,256
81,256
66,256
51,256
36,252
172,256
112,256
97,256
82,256
67,256
52,256
37,252
188,256
113,256
98,256
83,256
68,256
53,256
38,252
204,260
114,256
99,256
84,256
69,256
54,256
39,252
1025
0.03368
227
460,6
458,6
398,2
463,16
447,14
444,7
442,7
440,7
438,7
448,400
396,1
394,1
399,26
384,6059
383,82
382,234
381,35
380,60
379,3
378,58
377,36
376,63
375,5
374,63
373,35
372,64
371,3
369,34
365,34
258,19
257,21
271,18
255,26
270,22
254,116
253,3
252,10
263,5
251,3
250,11
249,4
248,12
247,4
246,12
245,3
244,12
243,3
242,12
241,3
237,4
256,827
232,18
230,19
229,4
228,18
227,5
226,18
225,19
239,10
223,10
238,20
240,533
233,5
222,54
221,3
236,19
220,3
231,5
235,5
219,3
234,19
218,4
217,4
216,4
272,735
175,7
197,6
189,12
199,5
188,16
268,20
171,4
370,94
187,19
267,5
170,4
186,17
266,20
169,4
368,773
185,16
177,12
224,389
178,12
190,12
167,8
366,39
214,4
179,12
265,5
168,4
367,17
215,4
180,12
181,12
182,12
183,16
184,16
191,16
208,150
206,35
192,3843
207,4
193,11
194,14
195,5
196,14
198,14
200,13
202,10
203,4
204,10
205,4
201,4
209,3
210,6
211,3
212,3
213,3
259,5
260,19
261,4
262,20
264,19
288,833
269,4
273,3
274,21
275,3
276,21
277,3
278,19
279,4
280,19
281,4
282,17
298,20
283,3
299,5
295,5
284,16
300,20
285,3
286,122
297,5
304,735
302,22
287,32
303,18
289,21
290,19
291,5
292,19
293,4
294,20
296,19
320,833
301,4
305,3
306,21
307,3
308,21
309,3
310,19
311,4
312,19
313,4
314,17
330,20
315,3
331,5
327,5
316,16
332,20
317,3
318,122
329,5
336,735
334,22
319,32
335,18
321,21
322,19
323,5
324,19
325,4
326,21
328,19
352,833
333,4
337,3
338,24
339,3
340,23
341,3
342,19
343,4
344,19
345,4
346,18
362,48
347,3
363,5
349,4
359,4
348,16
364,46
350,123
361,34
351,32
356,50
353,48
354,88
355,13
357,34
358,47
360,45
1040
0.03948
261
421,3
420,4
419,4
418,4
448,106
417,4
431,4
430,4
429,4
428,4
427,4
426,4
425,4
424,4
423,4
422,4
406,7
405,7
404,8
403,8
402,8
432,398
401,8
415,8
414,8
413,8
412,8
411,8
410,8
409,8
408,8
407,8
391,7
390,7
389,8
388,8
387,8
386,8
416,634
385,8
399,12
398,12
397,12
396,8
