1023
0.009785
25052
30658,1
20477,1
16501,1
19570,1
29619,1
28754,1
6091,1
18839,1
25812,1
27059,1
23412,1
22276,1
21108,1
18745,1
23526,1
11255,1
24749,1
23542,1
20406,1
20582,1
19213,1
19756,1
23607,1
23059,1
20631,1
10645,1
27192,1
29316,1
12246,1
11176,1
26728,1
29268,1
24873,1
24808,1
23849,1
20696,1
14360,1
12812,1
20378,1
18666,1
18410,1
16058,1
27723,1
14361,1
26635,1
20187,1
10749,1
21173,1
13668,1
13821,1
27326,1
26828,1
10055,1
14378,1
21100,1
20732,1
6275,1
21171,1
26813,1
21805,1
22676,1
19261,1
12796,1
29678,1
13805,1
26318,1
8583,1
10711,1
27471,1
18616,1
25454,2
9910,1
3171,1
25929,1
25001,1
13133,1
20921,1
28127,1
12851,1
5111,1
8891,1
10877,1
22953,1
18023,1
28098,1
24738,1
24419,1
18338,1
10796,1
28771,1
25170,1
17961,1
21268,1
14370,5
7830,1
14212,1
25461,1
23701,1
19877,1
16181,1
9846,1
29911,1
5843,1
19757,1
3910,1
16230,1
26568,1
18571,1
30681,1
20855,1
19671,1
19127,1
30088,1
25689,1
7891,1
22040,1
21576,1
37488,1
12440,1
28425,1
26612,1
24409,1
21801,1
14375,2
30649,1
17983,1
17727,1
30173,1
29578,1
10189,1
22861,1
21034,1
21005,1
31402,1
26491,1
4302,1
23563,1
21451,1
22931,1
19947,1
20059,1
11015,1
27053,1
23339,1
25125,1
19980,2
8830,1
30269,1
4957,1
25341,1
22749,1
8019,1
22157,1
25234,1
7102,1
16189,1
30237,1
19074,1
13448,1
20174,2
18925,2
14381,2
28287,1
7719,1
16199,1
11160,1
9831,1
22687,1
5683,1
20468,1
3875,1
8727,1
13309,1
14121,1
23241,1
21581,1
27826,1
27828,1
20835,1
25076,1
27762,1
28516,1
27012,1
13260,1
24900,1
20083,1
29861,1
12020,2
9987,1
19155,1
27829,1
22422,1
12504,2
19286,1
6552,2
29907,1
23677,1
9181,1
23414,1
3811,1
13229,1
16374,1
24039,1
22535,1
21527,1
21478,1
11475,1
20307,1
7688,1
16279,1
15990,1
28649,1
24818,1
5325,2
16551,1
3610,1
4231,1
29161,1
28697,1
27048,1
