1023
0.0001219
6864
128795,1
133164,1
141212,1
137003,1
139051,1
133180,1
141228,1
129199,1
129455,1
145324,1
133069,1
141244,1
130494,1
130750,1
131005,1
145340,1
129229,1
129485,1
129997,1
130253,1
130765,1
131020,1
145483,1
144021,1
141276,1
145499,1
141292,1
145515,1
143295,1
141308,1
131065,1
145531,1
129711,1
137228,1
142935,1
141324,1
130569,1
131080,1
145547,1
137244,1
141340,1
130584,1
137260,1
131110,1
137276,1
141372,1
130614,1
133196,2
129052,1
137292,1
141515,1
141388,1
129349,1
129605,1
129861,1
130117,1
130373,1
130629,1
133212,2
129068,1
137308,1
141404,1
133228,2
137324,1
141420,1
130914,1
133244,2
129100,1
137340,1
141436,1
129138,1
129650,1
129906,1
130418,1
130674,1
130929,1
129116,1
137356,1
141452,1
129153,1
129409,1
129921,1
130177,1
145467,1
130433,1
141468,1
141484,1
129439,1
137212,1
129695,1
130974,1
141500,1
129198,1
129454,1
129710,1
130478,1
130734,1
141516,1
129213,1
129469,1
129725,1
129981,1
130237,1
130493,1
130749,1
131004,1
141659,1
141532,1
141675,1
141548,1
133372,1
129228,2
129951,1
137468,1
141691,1
141564,1
131049,1
133388,1
129244,2
129967,1
137484,1
141707,1
141580,1
130553,1
131064,1
133404,1
129260,1
141723,1
141596,1
133420,1
129276,1
137516,1
141739,1
141612,1
131094,1
133436,1
137532,1
141755,1
141628,1
130598,1
129308,1
137548,1
141771,1
141644,1
129333,1
129589,1
129845,1
130101,1
130613,1
133468,1
129324,1
141787,1
133484,1
129340,1
141803,1
133500,1
129356,1
133517,1
129122,1
129378,1
129634,1
129890,1
130146,1
145436,1
130402,1
130658,1
130913,1
133516,1
129372,1
133533,1
129137,1
129393,1
129649,1
129905,1
130161,1
133532,1
133548,1
133565,1
129167,1
129423,1
137196,1
129679,1
137452,1
129935,1
130958,1
133564,1
133581,1
129182,1
129438,1
129694,1
130462,1
130718,1
130973,1
133580,1
133596,1
141788,1
133612,1
130191,1
137708,1
141804,1
133628,1
129484,2
130207,1
137724,1
141947,1
141820,1
131033,1
133644,1
129500,2
130223,1
137740,1
141963,1
141836,1
130537,1
130793,1
131048,1
133660,1
129516,1
137756,1
141979,1
141852,1
130552,1
133676,1
129532,1
137772,1
141995,1
141868,1
131078,1
133692,1
129548,1
137788,1
142011,1
141884,1
130582,1
131093,1
133708,1
129564,1
137804,1
142027,1
141900,1
129317,1
129573,1
130085,1
130341,1
130597,1
133724,1
129580,1
137820,1
142043,1
141916,1
133740,1
129596,1
137836,1
142059,1
141932,1
129612,1
133773,1
142075,1
129106,1
129362,1
129618,1
129874,1
130130,1
130642,1
129628,1
133789,1
142091,1
129121,1
129377,1
129633,1
129889,1
130145,1
142107,1
133821,1
142123,1
129151,1
137180,1
129663,1
137436,1
129919,1
137692,1
130175,1
130942,1
133837,1
142139,1
129166,1
129422,1
129678,1
130190,1
130446,1
130702,1
130957,1
142155,1
129181,1
129437,1
129693,1
129949,1
130205,1
130461,1
130717,1
130972,1
142171,1
129196,2
129452,2
142187,1
133884,1
145497,1
130463,1
137980,1
142203,1
142076,1
131017,1
133900,1
130479,1
137996,1
142219,1
142092,1
130265,1
130521,1
130777,1
131032,1
133916,1
138012,1
142235,1
142108,1
130536,1
130792,1
133932,1
129788,1
138028,1
142251,1
142124,1
131062,1
133948,1
129804,1
138044,1
142267,1
142140,1
130566,1
131077,1
133964,1
129820,1
138060,1
142156,1
129045,1
129301,1
129557,1
129813,1
130325,1
130581,1
133980,1
129836,1
138076,1
142299,1
142172,1
133996,1
129852,1
138092,1
142315,1
142188,1
134012,1
129868,1
134029,1
138108,1
142331,1
142204,1
129090,1
129346,1
129602,1
129858,1
130114,1
145404,1
130370,1
130626,1
134028,1
129884,1
134045,1
138124,1
142347,1
142220,1
129105,1
129361,1
129617,1
129873,1
130129,1
142363,1
142236,1
134077,1
142379,1
142252,1
129135,1
129391,1
137164,1
129647,1
137420,1
129903,1
134093,1
142395,1
142268,1
129150,1
129406,1
129662,1
130174,1
130430,1
130686,1
130941,1
130671,1
138188,1
142284,1
129165,1
129421,1
129677,1
129933,1
130445,1
130701,1
130956,1
130687,1
138204,1
142427,1
142300,1
129180,2
129436,2
130703,1
138220,1
142443,1
142316,1
142459,1
142332,1
131001,1
130735,1
138252,1
142348,1
130505,1
130761,1
131016,1
134172,1
138268,1
142491,1
142364,1
130520,1
130776,1
134188,1
142507,1
142380,1
134204,1
138300,1
142523,1
142396,1
130550,1
131061,1
134220,1
130076,1
142539,1
129029,1
129285,1
129541,1
129797,1
130053,1
130565,1
134236,1
130092,1
142428,1
134252,1
130108,1
142571,1
142444,1
134268,1
130124,1
142587,1
142460,1
129330,1
129586,1
129842,1
130098,1
145388,1
130354,1
130610,1
134284,1
130140,1
134301,1
142603,1
142476,1
129601,1
129857,1
130113,1
134300,1
142492,1
134316,1
134333,1
142508,1
129119,1
129375,1
137148,1
129631,1
137404,1
129887,1
138172,1
130655,1
134332,1
134349,1
142651,1
142524,1
129134,1
129390,1
129646,1
129902,1
130158,1
130414,1
130670,1
130925,1
134348,1
130204,2
130944,1
138461,1
130927,1
138444,1
129405,1
129661,1
129917,1
130429,1
130685,1
134364,1
130220,2
130943,1
138460,1
142683,1
142556,1
129164,2
129420,2
129932,2
134380,1
130236,2
138493,1
130959,1
138476,1
142699,1
134396,1
130252,2
138509,1
138492,1
142588,1
130985,1
134412,1
130268,2
138525,1
138508,1
142731,1
130489,1
130745,1
131000,1
130284,1
138524,1
142747,1
142620,1
130504,1
130760,1
134444,1
130300,1
138540,1
134460,1
138573,1
138556,1
130790,1
131045,1
134476,1
130332,1
138572,1
142795,1
142668,1
129013,1
129269,1
129525,1
129781,1
130037,1
130293,1
130549,1
134492,1
130348,1
138588,1
142811,1
130364,1
138621,1
138604,1
142827,1
142700,1
134524,1
134541,1
138620,1
142843,1
142716,1
129314,1
129826,1
130082,1
145372,1
130338,1
130594,1
111989,1
134540,1
130396,1
134557,1
142859,1
129073,1
129329,1
129585,1
129841,1
130097,1
134556,1
138652,1
142875,1
142748,1
134572,1
134589,1
138668,1
142891,1
129103,1
129359,1
137132,1
129615,1
137388,1
129871,1
138156,1
130639,1
134588,1
130444,2
134605,1
138684,1
142907,1
129630,1
129886,1
130142,1
130398,1
130654,1
134604,1
130460,2
138700,1
142923,1
129133,1
129389,1
129645,1
130413,1
130669,1
138716,1
142939,1
142812,1
129916,2
130172,2
130492,2
134653,1
138732,1
142955,1
142828,1
134669,1
138748,1
142971,1
142844,1
130969,1
134668,1
130524,2
134685,1
142987,1
142860,1
130729,1
130984,1
134684,1
130540,1
138780,1
143003,1
142876,1
130488,1
130744,1
134700,1
130556,1
134717,1
138796,1
143019,1
134716,1
130572,1
134733,1
138812,1
143035,1
142908,1
130774,1
131029,1
130588,1
138828,1
143051,1
142924,1
128997,1
129253,1
129509,1
129765,1
130021,1
130277,1
130533,1
130789,1
146499,7
134748,1
130604,1
138348,1
130831,7
146627,7
138844,1
146883,7
143067,1
134764,1
130620,1
146120,7
138860,1
146376,7
143083,1
142956,1
130894,8
144719,7
134780,1
130636,1
134797,1
130069,1
145103,7
130813,7
145487,7
138876,1
146252,7
143099,1
142972,1
146636,7
129554,1
129810,1
145356,1
130322,1
130578,1
147020,7
143832,7
134796,1
130652,1
134813,1
144344,7
144856,7
138892,1
145368,7
130936,7
143115,1
142988,1
146388,7
129057,1
129569,1
129825,1
130081,1
146900,7
134812,1
138908,1
143131,1
143004,1
130857,8
138749,1
131232,46
130841,8
134828,1
130684,2
134845,1
138924,1
143020,1
129087,1
